telegram_index,telescope,source
14352_atel,"['nustar', 'swift', 'nuclear spectroscopic telescope array', 'meerkat']",['black hole']
14351_atel,"['swift', 'maxi', 'meerkat']",['black hole']
14350_atel,"['swift', 'nicer', 'nustar', 'gamma']",['blazar']
14349_atel,"['swift', 'sas-3', 'fermi', 'maxi']","['pulsar', '2s 1417-624']"
14348_atel,['nustar'],"['x-ray binary', 'pulsar']"
14347_atel,"['parkes radio telescope', 'fast', 'most', 'swift', 'gamma']","['grb', 'gamma-ray burst', 'radio burst', 'pulsar', 'sgr', 'magnetar']"
29356_gcn,['fermi'],"['sun', 'long burst']"
29359_gcn,"['hawc', 'gamma']","['total', 'transient event']"
29360_gcn,"['fermi', 'master', 'pulkovo observatory']","['sun', 'grb210126.42']"
29358_gcn,['telescope not found'],"['grb', 'total']"
29361_gcn,"['fermi', 'gamma', 'master']","['gamma-ray burst', 'grb']"
29362_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29363_gcn,['telescope not found'],"['sgr', 'sun']"
29364_gcn,['telescope not found'],"['at2021any', 'aries', 'ztf21aaeyldq']"
14354_atel,"['integral', 'meerkat']",['black hole']
14353_atel,['telescope not found'],['quasar']
14355_atel,['telescope not found'],['source not found']
29365_gcn,['swift'],['sgr']
29370_gcn,"['swift', 'fermi']",['grb']
29371_gcn,"['swift', 'integral']","['grb', 'total']"
29372_gcn,"['swift', 'fermi']","['grb', 'total']"
29373_gcn,['telescope not found'],"['sgr', 'frb', 'total']"
29374_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'sgr']"
29366_gcn,"['fermi', 'astrosat']","['grb', 'total']"
29367_gcn,['astrosat'],"['grb', 'total']"
29368_gcn,"['fermi', 'astrosat']","['grb', 'total']"
29369_gcn,"['swift', 'fermi']",['grb']
14356_atel,['gamma'],"['pan', 'vega']"
14357_atel,"['gaia', 'swift', 'nustar', 'erosita']","['x-ray source', 'star']"
29375_gcn,"['gamma', 'chandra x-ray observatory']","['gw170817', 'total']"
14358_atel,"['goodman', 'soar']",['source not found']
14362_atel,['telescope not found'],"['sao', 'star']"
29377_gcn,['telescope not found'],"['sgr', 'sun']"
29376_gcn,['gamma'],"['grb', 'total']"
14361_atel,"['astron', 'ogle']","['x-ray source', 'galaxy', 'star']"
14360_atel,"['atlas', 'astron', 'nordic optical telescope', 'asiago']","['classical nova', 'atlas', 'galaxy', 'red nova']"
29378_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb210201.57', 'sun']"
14364_atel,"['most', 'southern african large telescope', 'gaia']","['x-ray binary', 'be star', 'star']"
14363_atel,"['swift', 'fast']","['x-ray binary', 'neutron star', 'star']"
29379_gcn,['telescope not found'],"['grb', 'sun', 'total', 'long burst']"
29380_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
14365_atel,['telescope not found'],['star']
29381_gcn,['isgri'],['sgr']
29382_gcn,"['gamma', 'fermi']",['gamma-ray burst']
29385_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb', 'sun']"
29386_gcn,"['swift', 'fermi']",['grb']
29387_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29389_gcn,"['agile', 'fermi']","['grb', 'total']"
29384_gcn,"['fermi', 'master', 'pulkovo observatory']","['sun', 'grb210202.54']"
29388_gcn,"['integral', 'fermi', 'gamma']","['gamma-ray burst', 'sgr']"
14366_atel,['telescope not found'],['source not found']
29383_gcn,"['integral', 'fermi', 'gamma']","['gamma-ray burst', 'sgr']"
14367_atel,"['integral', 'swift', 'maxi']",['source not found']
14368_atel,"['ztf', 'gaia']","['variable star', 'galaxy', 'star']"
29390_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29391_gcn,"['gamma', 'fermi']",['gamma-ray burst']
29392_gcn,['fermi'],"['grb', 'sun', 'long burst']"
29393_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29394_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29402_gcn,"['swift', 'master', 'pulkovo observatory']","['grb', 'sun']"
29407_gcn,['swift'],"['grb', 'total']"
29406_gcn,['swift'],['grb']
29404_gcn,['agile'],"['grb', 'total']"
29408_gcn,"['swift', 'integral', 'fermi']","['grb', 'at2021buv', 'ztf21aagwbjr', 'sun']"
29403_gcn,['swift'],['grb']
29401_gcn,['panstarrs'],"['grb', 'optical source']"
14371_atel,"['yse', 'soar', 'ztf', 'goodman']",['galaxy']
29399_gcn,['swift'],['grb']
29398_gcn,['telescope not found'],"['grb', 'optical source']"
29397_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
29396_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb', 'sun']"
29395_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb', 'sun']"
14369_atel,['telescope not found'],"['black hole', 'pulsar']"
14370_atel,"['ztf', 'integral', 'atlas']",['source not found']
29400_gcn,"['lijiang', 'swift']",['grb']
14372_atel,"['palomar', 'samuel oschin telescope', 'maxi', 'ztf', 'swift', 'antares']",['black hole']
29413_gcn,"['ztf', 'swift', 'fermi']","['x-ray source', 'grb', 'ztf21aagwbjr', 'total']"
29409_gcn,['swift'],['grb']
29410_gcn,"['fermi', 'astrosat']","['grb', 'total']"
29411_gcn,"['fermi', 'fast']","['ztf21aagwbjr', 'grb', 'at2021buv']"
29412_gcn,"['swift', 'fermi']","['x-ray source', 'grb']"
29414_gcn,"['himalayan chandra telescope', 'fermi']","['ztf21aagwbjr', 'grb']"
29420_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
29416_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29417_gcn,"['most', 'fermi']","['ztf21aagwbjr', 'grb', 'at2021buv']"
29418_gcn,"['gamma', 'fermi']",['gamma-ray burst']
29419_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb', 'sun']"
29421_gcn,['swift'],"['grb', 'aries']"
14373_atel,"['shane telescope', 'ztf']",['galaxy']
14374_atel,"['ztf', 'crts', 'integral']",['classical nova']
14375_atel,"['palomar', 'samuel oschin telescope', 'ztf', 'swift']",['black hole']
14376_atel,"['most', 'lasair', 'gaia', 'plato']","['variable star', 'sun', 'star']"
29415_gcn,"['planck', 'fermi', 'fast', 'astrosat']","['ztf21aagwbjr', 'grb', 'at2021buv']"
14377_atel,['very large array'],['supernova']
14378_atel,['swift'],"['x-ray binary', 'neutron star', 'sgr', 'sun', 'star']"
14379_atel,"['crts', 'gaia']","['variable star', 'star']"
14380_atel,"['nustar', 'swift']","['x-ray source', 'ngc 4945']"
29433_gcn,['fermi'],['grb210204a']
29426_gcn,['swift'],"['grb', 'total']"
29428_gcn,"['agile', 'swift']",['grb']
29432_gcn,"['fermi', 'heth', 'gamma']","['ztf21aagwbjr', 'grb', 'at2021buv']"
29431_gcn,['swift'],"['grb', 'optical source']"
29430_gcn,"['swift', 'lick']","['grb', 'pan', 'total']"
29429_gcn,"['gamma', 'isgri']",['source not found']
29427_gcn,['swift'],"['grb', 'total']"
29422_gcn,['swift'],['grb']
29423_gcn,['telescope not found'],['grb']
29424_gcn,['planck'],['grb']
29425_gcn,"['gamma', 'maxi']",['sgr']
14383_atel,"['agile', 'fermi', 'gamma']","['radio source', 'quasar']"
14382_atel,"['swift', 'fermi']","['sgr', 'radio burst']"
14381_atel,['telescope not found'],['source not found']
29434_gcn,"['gamma', 'swift']","['grb', 'total']"
29441_gcn,['swift'],['grb']
29440_gcn,['telescope not found'],"['grb', 'galaxy', 'star']"
29439_gcn,['integral'],['grb']
29438_gcn,['fermi'],"['ztf21aagwbjr', 'grb', 'at2021buv']"
29437_gcn,"['agile', 'swift', 'astrosat']","['grb', 'total']"
29436_gcn,['swift'],"['grb', 'aries']"
29435_gcn,['swift'],['grb']
29442_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
29464_gcn,"['fermi', 'most', 'gamma', 'icecube']",['grb']
14384_atel,"['maxi', 'fast', 'integral', 'swift', 'nicer', 'nustar', 'gamma']","['x-ray binary', 'total']"
14385_atel,['telescope not found'],['blazar']
29468_gcn,"['fermi', 'master', 'pulkovo observatory']","['sun', 'grb210210.59']"
29467_gcn,['swift'],"['grb', 'total']"
29465_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb', 'sun']"
29463_gcn,"['integral', 'isgri', 'gamma']","['grb', 'icecube-210210a']"
29466_gcn,"['icecube', 'master', 'pulkovo observatory']",['sun']
29461_gcn,"['ztf', 'palomar', 'samuel oschin telescope']","['ztf21aajxjrv', 'at2021clv', 'ztf21aajxjry', 'at2021clu', 'icecube-210210a']"
29443_gcn,['swift'],['grb']
29444_gcn,['swift'],"['x-ray source', 'grb']"
29445_gcn,"['swift', 'master', 'pulkovo observatory']","['grb', 'sun']"
29446_gcn,"['planck', 'fermi', 'atlas', 'palomar', 'samuel oschin telescope', 'fast', 'ztf', 'gamma']","['grb', 'at2021clk', 'kilonova', 'galaxy', 'leo', 'pan', 'ztf21aahifke']"
29447_gcn,"['swift', 'master', 'pulkovo observatory']",['grb']
29448_gcn,['swift'],['grb']
29449_gcn,['swift'],"['grb', 'total']"
29450_gcn,"['swift', 'panstarrs']","['grb', 'star']"
29451_gcn,"['integral', 'panstarrs']",['grb']
29462_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29453_gcn,['swift'],['grb']
29454_gcn,"['icecube', 'fermi']",['source not found']
29455_gcn,['swift'],"['grb', 'total']"
29452_gcn,['swift'],"['grb', 'total']"
29459_gcn,['swift'],"['grb', 'optical source']"
29460_gcn,"['lijiang', 'swift']",['grb']
29457_gcn,['swift'],['grb']
29456_gcn,['gaia'],"['galaxy', 'grb210112a']"
29458_gcn,"['swift', 'master', 'pulkovo observatory']","['grb', 'sun']"
29471_gcn,"['swift', 'master', 'pulkovo observatory']","['sun', 'grb210211.36']"
29470_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29469_gcn,['atlas'],"['grb210210a', 'vega', 'atlas']"
29473_gcn,"['fermi', 'gamma', 'icecube']","['radio galaxy', 'bl lac', 'gamma-ray source', 'ic210210a', 'ic200210a', 'galaxy']"
29474_gcn,['telescope not found'],['grb']
29477_gcn,"['swift', 'master', 'pulkovo observatory']",['grb']
29475_gcn,"['antares', 'alexis', 'icecube']",['icecube-210210a']
29480_gcn,"['swift', 'icecube']",['total']
29481_gcn,['fermi'],"['grb', 'neutron star', 'supernova', 'star']"
29482_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'grb']"
29483_gcn,['swift'],['grb']
29484_gcn,['swift'],"['grb', 'total']"
29485_gcn,['swift'],['grb']
29478_gcn,['swift'],['grb']
29472_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
29476_gcn,['telescope not found'],"['grb', 'star']"
29479_gcn,['swift'],['grb']
14387_atel,"['shane telescope', 'ztf', 'atlas']",['galaxy']
29494_gcn,"['lijiang', 'swift']",['grb']
29499_gcn,['fermi'],"['ztf21aagwbjr', 'grb', 'at2021buv']"
29498_gcn,"['swift', 'nordic optical telescope']","['grb', 'pan', 'galaxy']"
29497_gcn,"['swift', 'master', 'pulkovo observatory']","['grb', 'sun']"
29496_gcn,['swift'],"['grb', 'total']"
29495_gcn,['swift'],"['grb', 'total']"
29493_gcn,['icecube'],['icecube-210210a']
29492_gcn,['swift'],['grb']
29490_gcn,"['ztf', 'fermi', 'astrosat']","['grb', 'aries']"
29489_gcn,['swift'],['grb']
29488_gcn,['fast'],"['grb', 'aries']"
29487_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
29491_gcn,['swift'],['grb']
14388_atel,['swift'],"['sgr', 'magnetar']"
14390_atel,"['ztf', 'integral']","['pan', 'star']"
14389_atel,"['yse', 'ztf']",['galaxy']
29486_gcn,"['agile', 'swift']","['grb', 'sun', 'total', 'long burst']"
29507_gcn,"['south telescope', 'swift', 'gemini south']","['grb', 'gemini', 'galaxy', 'pan', 'optical source']"
29506_gcn,['icecube'],['source not found']
29505_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb', 'sun']"
29504_gcn,"['icecube', 'master', 'pulkovo observatory']",['sun']
29503_gcn,"['gamma', 'fermi']","['gamma-ray burst', 'grb']"
29500_gcn,"['neil gehrels swift observatory', 'most', 'swift', 'gamma']","['x-ray source', 'sgr']"
29501_gcn,"['decam', 'gaia', 'most', 'desgw', 'ztf', 'icecube']","['at2021ctq', 'at2021ctr', 'at2021clu', 'at2021ctp', 'at2021cts', 'icecube-210210a']"
29502_gcn,['telescope not found'],"['grb', 'galaxy', 'star']"
29508_gcn,"['planck', 'liverpool telescope', 'fast', 'most', 'ztf']","['ztf21aakruew', 'at2021cwd']"
14391_atel,['fast'],['quasar']
29509_gcn,"['gamma', 'integral']","['grb', 'total']"
14393_atel,['very large array'],"['supernova', 'radio source']"
29511_gcn,"['swift', 'integral']","['grb', 'ztf21aakruew', 'at2021cwd']"
29510_gcn,"['swift', 'fast']","['grb', 'aries']"
14392_atel,"['swift', 'fermi', 'maxi']",['pulsar']
29515_gcn,"['new technology telescope', 'epessto+', 'fermi']","['grb', 'vega']"
29514_gcn,['ztf'],"['grb', 'total']"
29513_gcn,['swift'],"['x-ray source', 'grb']"
29512_gcn,"['azt-20', 'pulkovo observatory']","['grb', 'ztf21aakruew', 'at2021cwd']"
14396_atel,['telescope not found'],['source not found']
14394_atel,"['swift', 'maxi', 'erosita']","['pulsar', '2s 1417-624']"
14395_atel,"['giant metrewave radio telescope', 'chime']","['supernova remnant', 'supernova', 'pulsar', 'sgr', 'frb', 'magnetar', 'total']"
14397_atel,"['swift', 'fermi', 'maxi']","['x-ray binary', 'cygnus x-3', 'cygnus', 'high mass x-ray binary']"
14398_atel,['lijiang'],['supernova']
29517_gcn,"['swift', 'planck']","['grb', 'total']"
29518_gcn,"['integral', 'fast']","['grb', 'aries']"
29519_gcn,"['decam', 'gaia', 'desgw', 'ztf']","['at2021ctq', 'at2021ctr', 'icecube-210210a', 'at2021clu', 'at2021ctp', 'at2021ddb', 'at2021cts', 'total', 'at2021dcz']"
29520_gcn,"['fermi', 'azt-22', 'azt-20', 'pulkovo observatory']","['ztf21aagwbjr', 'grb', 'at2021buv']"
29521_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
29516_gcn,"['neil gehrels swift observatory', 'most', 'swift', 'gamma']","['x-ray source', 'sgr']"
29528_gcn,['telescope not found'],"['grb', 'ztf21aakruew', 'at2021cwd']"
29525_gcn,['swift'],['grb']
29524_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'sgr']"
29522_gcn,['telescope not found'],"['galaxy', 'grb']"
29529_gcn,"['swift', 'neil gehrels swift observatory']","['moon', 'grb']"
29530_gcn,"['swift', 'panstarrs']",['grb']
29531_gcn,['swift'],"['grb', 'optical source']"
29532_gcn,['swift'],"['grb', 'total']"
29533_gcn,"['swift', 'lick']","['grb', 'pan', 'total']"
29534_gcn,['swift'],['grb']
29536_gcn,"['fermi', 'most', 'swift', 'gamma']",['grb']
29527_gcn,['telescope not found'],"['grb', 'vega', 'pan']"
29526_gcn,['swift'],"['grb', 'aries']"
29523_gcn,['swift'],['grb']
14400_atel,['astrosat'],"['x-ray binary', 'black hole', 'low mass black hole']"
14401_atel,"['integral', 'isgri']","['x-ray binary', 'neutron star', 'star', 'pulsar']"
14402_atel,"['gaia', 'panstarrs']",['source not found']
14403_atel,['telescope not found'],['source not found']
14404_atel,"['gamma', 'fermi']","['radio source', 'blazar']"
14405_atel,"['goodman', 'soar']",['source not found']
14399_atel,"['gamma', 'fermi']",['source not found']
29540_gcn,"['lowell discovery telescope', 'swift']","['pan', 'grb']"
29539_gcn,"['swift', 'fast']","['grb', 'aries']"
29538_gcn,['swift'],"['grb', 'total']"
29537_gcn,['swift'],"['grb', 'total']"
14411_atel,"['swift', 'maxi']","['sun', 'black hole', 'low mass x-ray binaries', 'total']"
14410_atel,"['ogle', 'gaia']","['star', 'classical nova']"
14409_atel,"['shane telescope', 'ztf']","['galaxy', 'at2021cta']"
14407_atel,"['epessto+', 'erosita']","['total', 'atlas']"
14406_atel,"['swift', 'nicer', 'fermi']","['sgr', 'sun', 'magnetar', 'total']"
14408_atel,['iras'],"['variable star', 'nebula', 'variable nebula', 'star']"
14412_atel,['integral'],"['pan', 'classical nova']"
14413_atel,"['goodman', 'gaia', 'soar']",['classical nova']
14414_atel,['telescope not found'],['source not found']
29545_gcn,"['tess', 'neil gehrels swift observatory', 'swift', 'rosat']","['x-ray source', 'grb']"
29546_gcn,['swift'],['grb']
29544_gcn,"['swift', 'master', 'pulkovo observatory']","['sun', 'grb210222.94']"
29543_gcn,['maxi'],['source not found']
29547_gcn,['swift'],"['grb', 'optical source']"
29542_gcn,['swift'],"['x-ray source', 'grb']"
14418_atel,['very large array'],['supernova']
14419_atel,"['faulkes telescope south', 'maxi', 'most', 'integral', 'swift', 'nicer', 'astrosat', 'nustar', 'meerkat']","['x-ray binary', 'sun', 'black hole']"
14415_atel,"['swift uvot', 'antares', 'swift', 'neil gehrels swift observatory']","['x-ray binary', 'sun', 'black hole']"
14416_atel,"['atlas', 'iras']","['young stellar object', 'vega', 'atlas', 'star', 'young stellar']"
14417_atel,"['swift', 'fermi', 'maxi']","['centaurus', 'pulsar', 'centaurus x-3']"
29541_gcn,['giant metrewave radio telescope'],['grb']
29554_gcn,"['liverpool telescope', 'iac', 'swift', 'master', 'pulkovo observatory']",['grb']
29548_gcn,"['iac', 'panstarrs', 'swift', 'goto', 'master']",['grb']
29549_gcn,['liverpool  telescope'],"['io', 'grb']"
29550_gcn,"['iac', 'goto']",['source not found']
29551_gcn,['telescope not found'],['grb']
29552_gcn,['telescope not found'],"['grb', 'vega']"
29553_gcn,"['gamma', 'maxi']","['gamma-ray burst', 'grb']"
29555_gcn,['swift'],['grb']
29556_gcn,['swift'],"['moon', 'grb']"
29557_gcn,['telescope not found'],['grb210222b']
29558_gcn,"['swift', 'lick']","['grb', 'total']"
29559_gcn,['swift'],['grb']
29560_gcn,['swift'],"['grb', 'total']"
29561_gcn,['swift'],['grb']
14422_atel,"['gamma', 'fermi']",['radio source']
14421_atel,"['southern african large telescope', 'goodman', 'soar']",['source not found']
14420_atel,"['fermi', 'maxi', 'swift', 'nustar']","['x-ray source', 'sun']"
29562_gcn,['telescope not found'],"['total', 'grb210222b']"
29563_gcn,['telescope not found'],['grb']
29564_gcn,"['gamma', 'maxi']","['grb', 'gamma-ray burst', 'total']"
14423_atel,"['ztf', 'antares', 'lick']",['source not found']
29565_gcn,['swift'],"['grb', 'total']"
29566_gcn,"['fermi', 'master', 'pulkovo observatory']","['sun', 'grb210225.22']"
29567_gcn,['telescope not found'],"['grb', 'vega', 'pan']"
29577_gcn,['telescope not found'],"['grb', 'star']"
14424_atel,"['maxi', 'chandra x-ray observatory', 'swift', 'nustar', 'gamma']","['x-ray source', 'neutron star', 'black hole', 'sun', 'star']"
29576_gcn,"['swift', 'lick']",['grb']
29572_gcn,['telescope not found'],['grb']
29574_gcn,"['swift', 'master', 'pulkovo observatory']","['grb', 'sun']"
29573_gcn,['swift'],"['x-ray source', 'grb', 'moon']"
29571_gcn,['swift'],['grb']
29570_gcn,"['small binocular telescope', 'atlas']",['grb']
29569_gcn,"['swift', 'fast']","['grb', 'aries']"
29568_gcn,['swift'],"['x-ray source', 'grb']"
29575_gcn,['swift'],"['grb', 'total']"
29584_gcn,"['gamma', 'fermi']","['grb', 'total']"
29585_gcn,['master'],"['star', 'optical source']"
29586_gcn,"['integral', 'master', 'pulkovo observatory']","['sun', 'grb210227.20']"
29582_gcn,"['integral', 'master', 'pulkovo observatory']","['sun', 'grb210227.20']"
29581_gcn,"['integral', 'master', 'pulkovo observatory']","['grb210227.19', 'sun']"
29580_gcn,"['integral', 'master', 'pulkovo observatory']",['grb210227.19']
29579_gcn,['swift'],['grb']
29578_gcn,"['swift', 'fermi', 'gamma']","['gamma-ray burst', 'grb']"
14425_atel,"['integral', 'isgri']",['x-ray source']
29583_gcn,['telescope not found'],['grb']
29587_gcn,"['fermi', 'master', 'pulkovo observatory']","['sun', 'grb210228.06']"
29589_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb210228.28', 'sun']"
29590_gcn,['swift'],['grb']
14426_atel,"['gamma', 'fermi']",['source not found']
29588_gcn,['fermi'],"['grb', 'sun', 'long burst']"
14427_atel,"['swift', 'integral', 'isgri']",['source not found']
29591_gcn,['panstarrs'],"['grb', 'aries']"
14430_atel,"['swift', 'integral', 'isgri']",['source not found']
14428_atel,"['neutron star interior composition explorer', 'swift', 'integral', 'nicer']","['neutron star', 'star', 'total', 'pulsar']"
14429_atel,"['most', 'nicer', 'maxi']","['neutron star', 'star']"
14431_atel,['swift'],['source not found']
14432_atel,"['gamma', 'maxi', 'meerkat']","['globular cluster', 'total', 'star']"
29592_gcn,"['fermi', 'master', 'pulkovo observatory']","['grb210303.42', 'sun']"
14433_atel,"['gamma', 'fermi']",['quasar']
14434_atel,"['most', 'utmost', 'fast']","['frb20210303a', 'frb', 'radio burst']"
14436_atel,"['crts', 'tess', 'gaia']","['variable star', 'star']"
14435_atel,"['iac', 'master']",['optical source']
14437_atel,"['palomar', 'samuel oschin telescope', 'maxi', 'ztf', 'swift']","['x-ray binary', 'neutron star', 'star']"
14438_atel,['swift'],['galaxy']
29594_gcn,"['gamma', 'fermi']","['grb', 'total']"
14439_atel,"['ztf', 'very large array']",['source not found']
14440_atel,['integral'],"['x-ray binary', 'black hole', 'total']"
29593_gcn,['swift'],['star']
29595_gcn,"['swift', 'neil gehrels swift observatory']","['x-ray source', 'grb']"
